image,crop_file,bbox,class_id,confidence,ocr_text
K-003483-020238-027653-031885_0_2_0_2_90_000_200.png,K-003483-020238-027653-031885_0_2_0_2_90_000_200_crop1.png,"[97, 853, 316, 1058]",32,0.9654,
K-003483-020238-027653-031885_0_2_0_2_90_000_200.png,K-003483-020238-027653-031885_0_2_0_2_90_000_200_crop3.png,"[95, 89, 503, 586]",50,0.9339,
K-003483-020238-027653-034597_0_2_0_2_70_000_200.png,K-003483-020238-027653-034597_0_2_0_2_70_000_200_crop0.png,"[135, 868, 363, 1094]",72,0.9689,
K-003483-020238-027653-034597_0_2_0_2_70_000_200.png,K-003483-020238-027653-034597_0_2_0_2_70_000_200_crop1.png,"[130, 288, 406, 462]",3,0.9662,
K-003483-020238-027653-034597_0_2_0_2_70_000_200.png,K-003483-020238-027653-034597_0_2_0_2_70_000_200_crop3.png,"[669, 254, 888, 453]",32,0.9538,
K-003483-020238-027653-034597_0_2_0_2_75_000_200.png,K-003483-020238-027653-034597_0_2_0_2_75_000_200_crop0.png,"[595, 173, 813, 385]",72,0.9765,
K-003483-020238-027653-034597_0_2_0_2_75_000_200.png,K-003483-020238-027653-034597_0_2_0_2_75_000_200_crop2.png,"[64, 810, 288, 1021]",32,0.9603,
K-003483-020238-027653-034597_0_2_0_2_90_000_200.png,K-003483-020238-027653-034597_0_2_0_2_90_000_200_crop0.png,"[624, 176, 846, 392]",72,0.977,
K-003483-020238-027653-034597_0_2_0_2_90_000_200.png,K-003483-020238-027653-034597_0_2_0_2_90_000_200_crop1.png,"[98, 853, 317, 1058]",32,0.9634,
K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,K-003483-020238-027733-028763_0_2_0_2_70_000_200_crop0.png,"[113, 853, 344, 1080]",72,0.9771,
K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,K-003483-020238-027733-028763_0_2_0_2_70_000_200_crop1.png,"[659, 884, 880, 1097]",68,0.962,
K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,K-003483-020238-027733-028763_0_2_0_2_70_000_200_crop2.png,"[124, 305, 392, 505]",3,0.9574,
K-003483-020238-027733-028763_0_2_0_2_70_000_200.png,K-003483-020238-027733-028763_0_2_0_2_70_000_200_crop3.png,"[564, 260, 864, 526]",70,0.9457,
K-003483-020238-027733-028763_0_2_0_2_75_000_200.png,K-003483-020238-027733-028763_0_2_0_2_75_000_200_crop0.png,"[616, 185, 835, 398]",72,0.9752,
K-003483-020238-027733-028763_0_2_0_2_75_000_200.png,K-003483-020238-027733-028763_0_2_0_2_75_000_200_crop1.png,"[106, 175, 313, 372]",68,0.9629,
K-003483-020238-027733-028763_0_2_0_2_90_000_200.png,K-003483-020238-027733-028763_0_2_0_2_90_000_200_crop0.png,"[644, 189, 868, 405]",72,0.9745,
K-003483-020238-027733-028763_0_2_0_2_90_000_200.png,K-003483-020238-027733-028763_0_2_0_2_90_000_200_crop1.png,"[122, 181, 332, 382]",68,0.9626,
K-003483-020238-027733-030308_0_2_0_2_70_000_200.png,K-003483-020238-027733-030308_0_2_0_2_70_000_200_crop0.png,"[114, 854, 345, 1080]",72,0.9769,
K-003483-020238-027733-030308_0_2_0_2_70_000_200.png,K-003483-020238-027733-030308_0_2_0_2_70_000_200_crop1.png,"[124, 306, 392, 506]",3,0.9575,
K-003483-020238-027733-030308_0_2_0_2_70_000_200.png,K-003483-020238-027733-030308_0_2_0_2_70_000_200_crop2.png,"[565, 260, 864, 526]",70,0.9473,
K-003483-020238-027733-030308_0_2_0_2_70_000_200.png,K-003483-020238-027733-030308_0_2_0_2_70_000_200_crop3.png,"[554, 724, 842, 1203]",67,0.9427,
K-003483-020238-027733-030308_0_2_0_2_75_000_200.png,K-003483-020238-027733-030308_0_2_0_2_75_000_200_crop0.png,"[616, 186, 835, 399]",72,0.9762,
K-003483-020238-027733-030308_0_2_0_2_75_000_200.png,K-003483-020238-027733-030308_0_2_0_2_75_000_200_crop3.png,"[145, 47, 420, 498]",67,0.9546,
K-003483-020238-027733-030308_0_2_0_2_90_000_200.png,K-003483-020238-027733-030308_0_2_0_2_90_000_200_crop0.png,"[643, 189, 868, 406]",72,0.9754,
K-003483-020238-027733-030308_0_2_0_2_90_000_200.png,K-003483-020238-027733-030308_0_2_0_2_90_000_200_crop3.png,"[161, 53, 447, 526]",67,0.9429,
K-003483-020238-027733-031885_0_2_0_2_70_000_200.png,K-003483-020238-027733-031885_0_2_0_2_70_000_200_crop0.png,"[113, 854, 344, 1080]",72,0.9763,
K-003483-020238-027733-031885_0_2_0_2_70_000_200.png,K-003483-020238-027733-031885_0_2_0_2_70_000_200_crop1.png,"[500, 641, 955, 1119]",50,0.9615,
K-003483-020238-027733-031885_0_2_0_2_70_000_200.png,K-003483-020238-027733-031885_0_2_0_2_70_000_200_crop2.png,"[124, 306, 392, 505]",3,0.9579,
K-003483-020238-027733-031885_0_2_0_2_70_000_200.png,K-003483-020238-027733-031885_0_2_0_2_70_000_200_crop3.png,"[565, 260, 864, 526]",70,0.9442,
K-003483-020238-027733-031885_0_2_0_2_75_000_200.png,K-003483-020238-027733-031885_0_2_0_2_75_000_200_crop0.png,"[616, 186, 834, 399]",72,0.9728,
K-003483-020238-027733-031885_0_2_0_2_75_000_200.png,K-003483-020238-027733-031885_0_2_0_2_75_000_200_crop3.png,"[40, 109, 474, 574]",50,0.9231,
K-003483-020238-027733-031885_0_2_0_2_90_000_200.png,K-003483-020238-027733-031885_0_2_0_2_90_000_200_crop0.png,"[643, 190, 868, 406]",72,0.9741,
K-003483-020238-027733-031885_0_2_0_2_90_000_200.png,K-003483-020238-027733-031885_0_2_0_2_90_000_200_crop3.png,"[50, 133, 503, 600]",50,0.9397,
K-003483-020238-027733-034597_0_2_0_2_70_000_200.png,K-003483-020238-027733-034597_0_2_0_2_70_000_200_crop0.png,"[113, 854, 344, 1080]",72,0.976,
K-003483-020238-027733-034597_0_2_0_2_70_000_200.png,K-003483-020238-027733-034597_0_2_0_2_70_000_200_crop2.png,"[124, 306, 393, 506]",3,0.9551,
K-003483-020238-027733-034597_0_2_0_2_70_000_200.png,K-003483-020238-027733-034597_0_2_0_2_70_000_200_crop3.png,"[565, 260, 864, 527]",70,0.9427,
K-003483-020238-027733-034597_0_2_0_2_75_000_200.png,K-003483-020238-027733-034597_0_2_0_2_75_000_200_crop0.png,"[615, 185, 834, 399]",72,0.9736,
K-003483-020238-027733-034597_0_2_0_2_90_000_200.png,K-003483-020238-027733-034597_0_2_0_2_90_000_200_crop0.png,"[643, 189, 868, 406]",72,0.975,
K-003483-020238-027777-028763_0_2_0_2_70_000_200.png,K-003483-020238-027777-028763_0_2_0_2_70_000_200_crop0.png,"[154, 850, 383, 1075]",72,0.9765,
K-003483-020238-027777-028763_0_2_0_2_70_000_200.png,K-003483-020238-027777-028763_0_2_0_2_70_000_200_crop1.png,"[637, 292, 812, 487]",58,0.9579,
K-003483-020238-027777-028763_0_2_0_2_70_000_200.png,K-003483-020238-027777-028763_0_2_0_2_70_000_200_crop2.png,"[650, 850, 869, 1062]",68,0.9552,
K-003483-020238-027777-028763_0_2_0_2_70_000_200.png,K-003483-020238-027777-028763_0_2_0_2_70_000_200_crop3.png,"[173, 272, 435, 491]",3,0.9543,
K-003483-020238-027777-028763_0_2_0_2_75_000_200.png,K-003483-020238-027777-028763_0_2_0_2_75_000_200_crop0.png,"[575, 190, 797, 404]",72,0.9799,
K-003483-020238-027777-028763_0_2_0_2_75_000_200.png,K-003483-020238-027777-028763_0_2_0_2_75_000_200_crop1.png,"[114, 207, 319, 405]",68,0.9594,
K-003483-020238-027777-028763_0_2_0_2_75_000_200.png,K-003483-020238-027777-028763_0_2_0_2_75_000_200_crop2.png,"[540, 779, 804, 1006]",3,0.9532,
K-003483-020238-027777-028763_0_2_0_2_75_000_200.png,K-003483-020238-027777-028763_0_2_0_2_75_000_200_crop3.png,"[145, 776, 324, 983]",58,0.9488,
K-003483-020238-027777-028763_0_2_0_2_90_000_200.png,K-003483-020238-027777-028763_0_2_0_2_90_000_200_crop0.png,"[604, 195, 830, 411]",72,0.9824,
K-003483-020238-027777-028763_0_2_0_2_90_000_200.png,K-003483-020238-027777-028763_0_2_0_2_90_000_200_crop1.png,"[130, 215, 339, 416]",68,0.9622,
K-003483-020238-027777-028763_0_2_0_2_90_000_200.png,K-003483-020238-027777-028763_0_2_0_2_90_000_200_crop2.png,"[568, 814, 831, 1033]",3,0.9551,
K-003483-020238-027777-028763_0_2_0_2_90_000_200.png,K-003483-020238-027777-028763_0_2_0_2_90_000_200_crop3.png,"[177, 814, 352, 1015]",58,0.9448,
K-003483-020238-027777-030308_0_2_0_2_70_000_200.png,K-003483-020238-027777-030308_0_2_0_2_70_000_200_crop0.png,"[154, 850, 382, 1075]",72,0.9771,
K-003483-020238-027777-030308_0_2_0_2_70_000_200.png,K-003483-020238-027777-030308_0_2_0_2_70_000_200_crop1.png,"[638, 292, 812, 487]",58,0.9649,
K-003483-020238-027777-030308_0_2_0_2_70_000_200.png,K-003483-020238-027777-030308_0_2_0_2_70_000_200_crop2.png,"[173, 273, 434, 491]",3,0.9545,
K-003483-020238-027777-030308_0_2_0_2_70_000_200.png,K-003483-020238-027777-030308_0_2_0_2_70_000_200_crop3.png,"[554, 690, 878, 1157]",67,0.9504,
K-003483-020238-027777-030308_0_2_0_2_75_000_200.png,K-003483-020238-027777-030308_0_2_0_2_75_000_200_crop0.png,"[576, 190, 796, 404]",72,0.9793,
K-003483-020238-027777-030308_0_2_0_2_75_000_200.png,K-003483-020238-027777-030308_0_2_0_2_75_000_200_crop1.png,"[540, 779, 804, 1005]",3,0.9573,
K-003483-020238-027777-030308_0_2_0_2_75_000_200.png,K-003483-020238-027777-030308_0_2_0_2_75_000_200_crop3.png,"[116, 87, 426, 529]",67,0.9378,
K-003483-020238-027777-030308_0_2_0_2_90_000_200.png,K-003483-020238-027777-030308_0_2_0_2_90_000_200_crop0.png,"[604, 195, 829, 411]",72,0.9822,
K-003483-020238-027777-030308_0_2_0_2_90_000_200.png,K-003483-020238-027777-030308_0_2_0_2_90_000_200_crop1.png,"[568, 814, 831, 1033]",3,0.9559,
K-003483-020238-027777-030308_0_2_0_2_90_000_200.png,K-003483-020238-027777-030308_0_2_0_2_90_000_200_crop2.png,"[131, 102, 449, 558]",67,0.9513,
K-003483-020238-027777-030308_0_2_0_2_90_000_200.png,K-003483-020238-027777-030308_0_2_0_2_90_000_200_crop3.png,"[177, 814, 352, 1014]",58,0.9446,
K-003483-020238-027777-031885_0_2_0_2_70_000_200.png,K-003483-020238-027777-031885_0_2_0_2_70_000_200_crop0.png,"[154, 849, 384, 1076]",72,0.9731,
K-003483-020238-027777-031885_0_2_0_2_70_000_200.png,K-003483-020238-027777-031885_0_2_0_2_70_000_200_crop1.png,"[638, 292, 812, 487]",58,0.9643,
K-003483-020238-027777-031885_0_2_0_2_70_000_200.png,K-003483-020238-027777-031885_0_2_0_2_70_000_200_crop2.png,"[174, 273, 435, 491]",3,0.9569,
K-003483-020238-027777-031885_0_2_0_2_70_000_200.png,K-003483-020238-027777-031885_0_2_0_2_70_000_200_crop3.png,"[476, 671, 882, 1183]",50,0.9438,
K-003483-020238-027777-031885_0_2_0_2_75_000_200.png,K-003483-020238-027777-031885_0_2_0_2_75_000_200_crop0.png,"[575, 190, 796, 405]",72,0.9798,
K-003483-020238-027777-031885_0_2_0_2_75_000_200.png,K-003483-020238-027777-031885_0_2_0_2_75_000_200_crop1.png,"[539, 779, 804, 1005]",3,0.9545,
K-003483-020238-027777-031885_0_2_0_2_75_000_200.png,K-003483-020238-027777-031885_0_2_0_2_75_000_200_crop3.png,"[106, 53, 502, 545]",50,0.941,
K-003483-020238-027777-031885_0_2_0_2_90_000_200.png,K-003483-020238-027777-031885_0_2_0_2_90_000_200_crop0.png,"[604, 194, 829, 411]",72,0.9822,
K-003483-020238-027777-031885_0_2_0_2_90_000_200.png,K-003483-020238-027777-031885_0_2_0_2_90_000_200_crop1.png,"[568, 814, 830, 1033]",3,0.955,
K-003483-020238-027777-031885_0_2_0_2_90_000_200.png,K-003483-020238-027777-031885_0_2_0_2_90_000_200_crop2.png,"[177, 814, 352, 1015]",58,0.9462,
K-003483-020238-027777-031885_0_2_0_2_90_000_200.png,K-003483-020238-027777-031885_0_2_0_2_90_000_200_crop3.png,"[121, 68, 531, 570]",50,0.9402,
K-003483-020238-027777-034597_0_2_0_2_70_000_200.png,K-003483-020238-027777-034597_0_2_0_2_70_000_200_crop0.png,"[154, 850, 384, 1075]",72,0.9775,
K-003483-020238-027777-034597_0_2_0_2_70_000_200.png,K-003483-020238-027777-034597_0_2_0_2_70_000_200_crop1.png,"[637, 292, 812, 487]",58,0.96,
K-003483-020238-027777-034597_0_2_0_2_70_000_200.png,K-003483-020238-027777-034597_0_2_0_2_70_000_200_crop2.png,"[173, 273, 435, 492]",3,0.9538,
K-003483-020238-027777-034597_0_2_0_2_75_000_200.png,K-003483-020238-027777-034597_0_2_0_2_75_000_200_crop0.png,"[576, 191, 797, 404]",72,0.977,
K-003483-020238-027777-034597_0_2_0_2_75_000_200.png,K-003483-020238-027777-034597_0_2_0_2_75_000_200_crop1.png,"[539, 779, 804, 1004]",3,0.9553,
K-003483-020238-027777-034597_0_2_0_2_90_000_200.png,K-003483-020238-027777-034597_0_2_0_2_90_000_200_crop0.png,"[604, 194, 830, 412]",72,0.9822,
K-003483-020238-027777-034597_0_2_0_2_90_000_200.png,K-003483-020238-027777-034597_0_2_0_2_90_000_200_crop2.png,"[568, 814, 830, 1032]",3,0.9529,
K-003483-020238-027777-034597_0_2_0_2_90_000_200.png,K-003483-020238-027777-034597_0_2_0_2_90_000_200_crop3.png,"[177, 814, 352, 1014]",58,0.9419,
K-003483-020877-022347-029667_0_2_0_2_70_000_200.png,K-003483-020877-022347-029667_0_2_0_2_70_000_200_crop0.png,"[668, 851, 880, 1059]",52,0.9647,
K-003483-020877-022347-029667_0_2_0_2_70_000_200.png,K-003483-020877-022347-029667_0_2_0_2_70_000_200_crop3.png,"[144, 288, 356, 542]",3,0.9529,
K-003483-020877-022347-029667_0_2_0_2_75_000_200.png,K-003483-020877-022347-029667_0_2_0_2_75_000_200_crop0.png,"[38, 752, 364, 1006]",46,0.9722,
K-003483-020877-022347-029667_0_2_0_2_75_000_200.png,K-003483-020877-022347-029667_0_2_0_2_75_000_200_crop1.png,"[103, 210, 303, 405]",52,0.9703,
K-003483-020877-022347-029667_0_2_0_2_75_000_200.png,K-003483-020877-022347-029667_0_2_0_2_75_000_200_crop3.png,"[622, 722, 832, 993]",3,0.9393,
K-003483-020877-022347-029667_0_2_0_2_90_000_200.png,K-003483-020877-022347-029667_0_2_0_2_90_000_200_crop1.png,"[119, 219, 325, 416]",52,0.9755,
K-003483-020877-022347-029667_0_2_0_2_90_000_200.png,K-003483-020877-022347-029667_0_2_0_2_90_000_200_crop3.png,"[648, 753, 857, 1022]",3,0.9423,
K-003483-020877-022347-035206_0_2_0_2_70_000_200.png,K-003483-020877-022347-035206_0_2_0_2_70_000_200_crop1.png,"[140, 292, 352, 547]",3,0.9628,
K-003483-020877-022347-035206_0_2_0_2_70_000_200.png,K-003483-020877-022347-035206_0_2_0_2_70_000_200_crop2.png,"[667, 876, 879, 1084]",52,0.9554,
K-003483-020877-022347-035206_0_2_0_2_75_000_200.png,K-003483-020877-022347-035206_0_2_0_2_75_000_200_crop0.png,"[104, 188, 304, 381]",52,0.976,
K-003483-020877-022347-035206_0_2_0_2_75_000_200.png,K-003483-020877-022347-035206_0_2_0_2_75_000_200_crop1.png,"[86, 724, 415, 965]",46,0.9678,
K-003483-020877-022347-035206_0_2_0_2_90_000_200.png,K-003483-020877-022347-035206_0_2_0_2_90_000_200_crop0.png,"[116, 768, 445, 998]",46,0.9721,
K-003483-020877-022347-035206_0_2_0_2_90_000_200.png,K-003483-020877-022347-035206_0_2_0_2_90_000_200_crop1.png,"[121, 193, 327, 391]",52,0.9718,
K-003483-020877-022347-035206_0_2_0_2_90_000_200.png,K-003483-020877-022347-035206_0_2_0_2_90_000_200_crop2.png,"[652, 748, 861, 1018]",3,0.9489,
K-003483-020877-022347-036637_0_2_0_2_70_000_200.png,K-003483-020877-022347-036637_0_2_0_2_70_000_200_crop0.png,"[167, 797, 356, 1054]",15,0.975,
K-003483-020877-022347-036637_0_2_0_2_70_000_200.png,K-003483-020877-022347-036637_0_2_0_2_70_000_200_crop2.png,"[142, 291, 353, 546]",3,0.9629,
K-003483-020877-022347-036637_0_2_0_2_70_000_200.png,K-003483-020877-022347-036637_0_2_0_2_70_000_200_crop3.png,"[666, 829, 877, 1036]",52,0.9525,
K-003483-020877-022347-036637_0_2_0_2_75_000_200.png,K-003483-020877-022347-036637_0_2_0_2_75_000_200_crop0.png,"[85, 724, 414, 966]",46,0.9684,
K-003483-020877-022347-036637_0_2_0_2_75_000_200.png,K-003483-020877-022347-036637_0_2_0_2_75_000_200_crop1.png,"[104, 232, 306, 426]",52,0.9606,
K-003483-020877-022347-036637_0_2_0_2_75_000_200.png,K-003483-020877-022347-036637_0_2_0_2_75_000_200_crop2.png,"[624, 719, 833, 989]",3,0.9544,
K-003483-020877-022347-036637_0_2_0_2_90_000_200.png,K-003483-020877-022347-036637_0_2_0_2_90_000_200_crop1.png,"[122, 242, 327, 439]",52,0.9653,
K-003483-020877-022347-036637_0_2_0_2_90_000_200.png,K-003483-020877-022347-036637_0_2_0_2_90_000_200_crop3.png,"[651, 750, 860, 1019]",3,0.9448,
K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,K-003483-020877-025367-029667_0_2_0_2_70_000_200_crop1.png,"[144, 288, 356, 543]",3,0.9537,
K-003483-020877-025367-029667_0_2_0_2_70_000_200.png,K-003483-020877-025367-029667_0_2_0_2_70_000_200_crop3.png,"[494, 750, 909, 1225]",51,0.9516,
K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-003483-020877-025367-029667_0_2_0_2_75_000_200_crop0.png,"[38, 752, 364, 1006]",46,0.9732,
K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-003483-020877-025367-029667_0_2_0_2_75_000_200_crop2.png,"[89, 28, 478, 479]",51,0.9532,
K-003483-020877-025367-029667_0_2_0_2_75_000_200.png,K-003483-020877-025367-029667_0_2_0_2_75_000_200_crop3.png,"[622, 723, 832, 992]",3,0.9408,
K-003483-020877-025367-029667_0_2_0_2_90_000_200.png,K-003483-020877-025367-029667_0_2_0_2_90_000_200_crop2.png,"[101, 36, 503, 498]",51,0.9565,
K-003483-020877-025367-029667_0_2_0_2_90_000_200.png,K-003483-020877-025367-029667_0_2_0_2_90_000_200_crop3.png,"[648, 753, 857, 1022]",3,0.9451,
K-003483-020877-025367-035206_0_2_0_2_70_000_200.png,K-003483-020877-025367-035206_0_2_0_2_70_000_200_crop1.png,"[140, 292, 353, 548]",3,0.9627,
K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,K-003483-020877-025367-035206_0_2_0_2_75_000_200_crop0.png,"[86, 722, 416, 965]",46,0.9667,
K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,K-003483-020877-025367-035206_0_2_0_2_75_000_200_crop1.png,"[625, 717, 834, 988]",3,0.9537,
K-003483-020877-025367-035206_0_2_0_2_75_000_200.png,K-003483-020877-025367-035206_0_2_0_2_75_000_200_crop2.png,"[72, 127, 497, 554]",51,0.9527,
K-003483-020877-025367-035206_0_2_0_2_90_000_200.png,K-003483-020877-025367-035206_0_2_0_2_90_000_200_crop1.png,"[651, 748, 861, 1018]",3,0.947,
K-003483-020877-025367-035206_0_2_0_2_90_000_200.png,K-003483-020877-025367-035206_0_2_0_2_90_000_200_crop2.png,"[84, 145, 523, 576]",51,0.9464,
K-003483-020877-025367-036637_0_2_0_2_70_000_200.png,K-003483-020877-025367-036637_0_2_0_2_70_000_200_crop0.png,"[167, 797, 356, 1055]",15,0.9752,
K-003483-020877-025367-036637_0_2_0_2_70_000_200.png,K-003483-020877-025367-036637_0_2_0_2_70_000_200_crop2.png,"[142, 291, 352, 546]",3,0.9623,
K-003483-020877-025367-036637_0_2_0_2_75_000_200.png,K-003483-020877-025367-036637_0_2_0_2_75_000_200_crop0.png,"[85, 723, 414, 966]",46,0.969,
K-003483-020877-025367-036637_0_2_0_2_75_000_200.png,K-003483-020877-025367-036637_0_2_0_2_75_000_200_crop1.png,"[28, 30, 435, 465]",51,0.9554,
K-003483-020877-025367-036637_0_2_0_2_75_000_200.png,K-003483-020877-025367-036637_0_2_0_2_75_000_200_crop2.png,"[625, 719, 834, 990]",3,0.9538,
K-003483-020877-025367-036637_0_2_0_2_90_000_200.png,K-003483-020877-025367-036637_0_2_0_2_90_000_200_crop3.png,"[650, 750, 859, 1019]",3,0.9491,
K-003483-020877-028763-029667_0_2_0_2_70_000_200.png,K-003483-020877-028763-029667_0_2_0_2_70_000_200_crop1.png,"[142, 291, 353, 546]",3,0.963,
K-003483-020877-028763-029667_0_2_0_2_70_000_200.png,K-003483-020877-028763-029667_0_2_0_2_70_000_200_crop3.png,"[627, 844, 848, 1054]",68,0.9547,
K-003483-020877-028763-029667_0_2_0_2_75_000_200.png,K-003483-020877-028763-029667_0_2_0_2_75_000_200_crop0.png,"[41, 754, 367, 1008]",46,0.9714,
K-003483-020877-028763-029667_0_2_0_2_75_000_200.png,K-003483-020877-028763-029667_0_2_0_2_75_000_200_crop2.png,"[134, 213, 341, 412]",68,0.9634,
K-003483-020877-028763-029667_0_2_0_2_75_000_200.png,K-003483-020877-028763-029667_0_2_0_2_75_000_200_crop3.png,"[624, 718, 833, 990]",3,0.9496,
K-003483-020877-028763-029667_0_2_0_2_90_000_200.png,K-003483-020877-028763-029667_0_2_0_2_90_000_200_crop1.png,"[152, 222, 364, 423]",68,0.9626,
K-003483-020877-028763-029667_0_2_0_2_90_000_200.png,K-003483-020877-028763-029667_0_2_0_2_90_000_200_crop3.png,"[651, 751, 861, 1019]",3,0.9444,
K-003483-020877-028763-035206_0_2_0_2_70_000_200.png,K-003483-020877-028763-035206_0_2_0_2_70_000_200_crop1.png,"[141, 292, 352, 547]",3,0.9629,
K-003483-020877-028763-035206_0_2_0_2_70_000_200.png,K-003483-020877-028763-035206_0_2_0_2_70_000_200_crop2.png,"[627, 862, 846, 1074]",68,0.9603,
K-003483-020877-028763-035206_0_2_0_2_75_000_200.png,K-003483-020877-028763-035206_0_2_0_2_75_000_200_crop0.png,"[86, 724, 415, 965]",46,0.9683,
K-003483-020877-028763-035206_0_2_0_2_75_000_200.png,K-003483-020877-028763-035206_0_2_0_2_75_000_200_crop1.png,"[137, 196, 342, 392]",68,0.9555,
K-003483-020877-028763-035206_0_2_0_2_75_000_200.png,K-003483-020877-028763-035206_0_2_0_2_75_000_200_crop2.png,"[625, 717, 835, 988]",3,0.9518,
K-003483-020877-028763-035206_0_2_0_2_90_000_200.png,K-003483-020877-028763-035206_0_2_0_2_90_000_200_crop1.png,"[154, 203, 365, 406]",68,0.9673,
K-003483-020877-028763-035206_0_2_0_2_90_000_200.png,K-003483-020877-028763-035206_0_2_0_2_90_000_200_crop2.png,"[652, 747, 861, 1018]",3,0.9492,
K-003483-020877-028763-036637_0_2_0_2_70_000_200.png,K-003483-020877-028763-036637_0_2_0_2_70_000_200_crop0.png,"[167, 799, 356, 1055]",15,0.9748,
K-003483-020877-028763-036637_0_2_0_2_70_000_200.png,K-003483-020877-028763-036637_0_2_0_2_70_000_200_crop2.png,"[141, 292, 352, 547]",3,0.9606,
K-003483-020877-028763-036637_0_2_0_2_70_000_200.png,K-003483-020877-028763-036637_0_2_0_2_70_000_200_crop3.png,"[633, 874, 851, 1085]",68,0.9561,
K-003483-020877-028763-036637_0_2_0_2_75_000_200.png,K-003483-020877-028763-036637_0_2_0_2_75_000_200_crop0.png,"[86, 724, 416, 965]",46,0.9683,
K-003483-020877-028763-036637_0_2_0_2_75_000_200.png,K-003483-020877-028763-036637_0_2_0_2_75_000_200_crop1.png,"[131, 184, 337, 382]",68,0.9646,
K-003483-020877-028763-036637_0_2_0_2_75_000_200.png,K-003483-020877-028763-036637_0_2_0_2_75_000_200_crop2.png,"[626, 717, 834, 988]",3,0.9532,
K-003483-020877-028763-036637_0_2_0_2_90_000_200.png,K-003483-020877-028763-036637_0_2_0_2_90_000_200_crop1.png,"[148, 191, 359, 392]",68,0.9673,
K-003483-020877-028763-036637_0_2_0_2_90_000_200.png,K-003483-020877-028763-036637_0_2_0_2_90_000_200_crop3.png,"[652, 748, 861, 1018]",3,0.9475,
K-003483-020877-029667-030308_0_2_0_2_70_000_200.png,K-003483-020877-029667-030308_0_2_0_2_70_000_200_crop1.png,"[144, 288, 356, 543]",3,0.9551,
K-003483-020877-029667-030308_0_2_0_2_70_000_200.png,K-003483-020877-029667-030308_0_2_0_2_70_000_200_crop2.png,"[532, 761, 936, 1177]",67,0.951,
K-003483-020877-029667-030308_0_2_0_2_75_000_200.png,K-003483-020877-029667-030308_0_2_0_2_75_000_200_crop0.png,"[38, 752, 364, 1006]",46,0.9688,
